Logger,Plot,Timestamp,Variable,Value,Depth_cm
33,Saltwater,2026-06-06T06:00:00Z,PerAirSat,78.78,30
33,Saltwater,2026-06-06T06:00:00Z,Temp,18.01,30
33,Saltwater,2026-06-06T06:00:00Z,PerAirSat,58.35,50
33,Saltwater,2026-06-06T06:00:00Z,Temp,18.01,50
33,Saltwater,2026-06-06T06:10:00Z,PerAirSat,94.8,5
33,Saltwater,2026-06-06T06:10:00Z,Temp,18,5
33,Saltwater,2026-06-06T06:10:00Z,PerAirSat,67.74,15
33,Saltwater,2026-06-06T06:10:00Z,Temp,18,15
33,Saltwater,2026-06-06T06:10:00Z,PerAirSat,78.73,30
33,Saltwater,2026-06-06T06:10:00Z,Temp,18,30
33,Saltwater,2026-06-06T06:10:00Z,PerAirSat,58.35,50
33,Saltwater,2026-06-06T06:10:00Z,Temp,18,50
33,Saltwater,2026-06-06T06:20:00Z,PerAirSat,94.9,5
33,Saltwater,2026-06-06T06:20:00Z,Temp,17.99,5
33,Saltwater,2026-06-06T06:20:00Z,PerAirSat,67.8,15
33,Saltwater,2026-06-06T06:20:00Z,Temp,17.99,15
33,Saltwater,2026-06-06T06:20:00Z,PerAirSat,78.76,30
33,Saltwater,2026-06-06T06:20:00Z,Temp,17.99,30
33,Saltwater,2026-06-06T06:20:00Z,PerAirSat,58.38,50
33,Saltwater,2026-06-06T06:20:00Z,Temp,17.99,50
33,Saltwater,2026-06-06T06:30:00Z,PerAirSat,94.8,5
33,Saltwater,2026-06-06T06:30:00Z,Temp,17.98,5
33,Saltwater,2026-06-06T06:30:00Z,PerAirSat,67.78,15
33,Saltwater,2026-06-06T06:30:00Z,Temp,17.98,15
33,Saltwater,2026-06-06T06:30:00Z,PerAirSat,78.81,30
33,Saltwater,2026-06-06T06:30:00Z,Temp,17.98,30
33,Saltwater,2026-06-06T06:30:00Z,PerAirSat,58.45,50
33,Saltwater,2026-06-06T06:30:00Z,Temp,17.98,50
33,Saltwater,2026-06-06T06:40:00Z,PerAirSat,94.8,5
33,Saltwater,2026-06-06T06:40:00Z,Temp,17.96,5
33,Saltwater,2026-06-06T06:40:00Z,PerAirSat,67.83,15
33,Saltwater,2026-06-06T06:40:00Z,Temp,17.96,15
33,Saltwater,2026-06-06T06:40:00Z,PerAirSat,78.9,30
33,Saltwater,2026-06-06T06:40:00Z,Temp,17.96,30
33,Saltwater,2026-06-06T06:40:00Z,PerAirSat,58.49,50
33,Saltwater,2026-06-06T06:40:00Z,Temp,17.97,50
33,Saltwater,2026-06-06T06:50:00Z,PerAirSat,94.8,5
33,Saltwater,2026-06-06T06:50:00Z,Temp,17.95,5
33,Saltwater,2026-06-06T06:50:00Z,PerAirSat,67.87,15
33,Saltwater,2026-06-06T06:50:00Z,Temp,17.95,15
33,Saltwater,2026-06-06T06:50:00Z,PerAirSat,78.9,30
33,Saltwater,2026-06-06T06:50:00Z,Temp,17.95,30
33,Saltwater,2026-06-06T06:50:00Z,PerAirSat,58.51,50
33,Saltwater,2026-06-06T06:50:00Z,Temp,17.95,50
33,Saltwater,2026-06-06T07:00:00Z,PerAirSat,94.9,5
33,Saltwater,2026-06-06T07:00:00Z,Temp,17.93,5
33,Saltwater,2026-06-06T07:00:00Z,PerAirSat,67.84,15
33,Saltwater,2026-06-06T07:00:00Z,Temp,17.94,15
33,Saltwater,2026-06-06T07:00:00Z,PerAirSat,78.89,30
33,Saltwater,2026-06-06T07:00:00Z,Temp,17.94,30
33,Saltwater,2026-06-06T07:00:00Z,PerAirSat,58.54,50
33,Saltwater,2026-06-06T07:00:00Z,Temp,17.94,50
33,Saltwater,2026-06-06T07:10:00Z,PerAirSat,94.8,5
33,Saltwater,2026-06-06T07:10:00Z,Temp,17.92,5
33,Saltwater,2026-06-06T07:10:00Z,PerAirSat,67.88,15
33,Saltwater,2026-06-06T07:10:00Z,Temp,17.92,15
33,Saltwater,2026-06-06T07:10:00Z,PerAirSat,78.91,30
33,Saltwater,2026-06-06T07:10:00Z,Temp,17.92,30
33,Saltwater,2026-06-06T07:10:00Z,PerAirSat,58.56,50
33,Saltwater,2026-06-06T07:10:00Z,Temp,17.92,50
33,Saltwater,2026-06-06T07:20:00Z,PerAirSat,94.8,5
33,Saltwater,2026-06-06T07:20:00Z,Temp,17.91,5
33,Saltwater,2026-06-06T07:20:00Z,PerAirSat,67.86,15
33,Saltwater,2026-06-06T07:20:00Z,Temp,17.91,15
33,Saltwater,2026-06-06T07:20:00Z,PerAirSat,79.03,30
33,Saltwater,2026-06-06T07:20:00Z,Temp,17.91,30
33,Saltwater,2026-06-06T07:20:00Z,PerAirSat,58.55,50
33,Saltwater,2026-06-06T07:20:00Z,Temp,17.91,50
33,Saltwater,2026-06-06T07:30:00Z,PerAirSat,94.9,5
33,Saltwater,2026-06-06T07:30:00Z,Temp,17.9,5
33,Saltwater,2026-06-06T07:30:00Z,PerAirSat,67.95,15
33,Saltwater,2026-06-06T07:30:00Z,Temp,17.9,15
33,Saltwater,2026-06-06T07:30:00Z,PerAirSat,79.01,30
33,Saltwater,2026-06-06T07:30:00Z,Temp,17.89,30
33,Saltwater,2026-06-06T07:30:00Z,PerAirSat,58.59,50
33,Saltwater,2026-06-06T07:30:00Z,Temp,17.9,50
33,Saltwater,2026-06-06T07:40:00Z,PerAirSat,94.9,5
33,Saltwater,2026-06-06T07:40:00Z,Temp,17.88,5
33,Saltwater,2026-06-06T07:40:00Z,PerAirSat,67.92,15
33,Saltwater,2026-06-06T07:40:00Z,Temp,17.88,15
33,Saltwater,2026-06-06T07:40:00Z,PerAirSat,79.07,30
33,Saltwater,2026-06-06T07:40:00Z,Temp,17.88,30
33,Saltwater,2026-06-06T07:40:00Z,PerAirSat,58.62,50
33,Saltwater,2026-06-06T07:40:00Z,Temp,17.88,50
33,Saltwater,2026-06-06T07:50:00Z,PerAirSat,94.9,5
33,Saltwater,2026-06-06T07:50:00Z,Temp,17.87,5
33,Saltwater,2026-06-06T07:50:00Z,PerAirSat,67.91,15
33,Saltwater,2026-06-06T07:50:00Z,Temp,17.87,15
33,Saltwater,2026-06-06T07:50:00Z,PerAirSat,79.07,30
33,Saltwater,2026-06-06T07:50:00Z,Temp,17.87,30
33,Saltwater,2026-06-06T07:50:00Z,PerAirSat,58.67,50
33,Saltwater,2026-06-06T07:50:00Z,Temp,17.87,50
33,Saltwater,2026-06-06T08:00:00Z,PerAirSat,94.7,5
33,Saltwater,2026-06-06T08:00:00Z,Temp,17.85,5
33,Saltwater,2026-06-06T08:00:00Z,PerAirSat,67.94,15
33,Saltwater,2026-06-06T08:00:00Z,Temp,17.85,15
33,Saltwater,2026-06-06T08:00:00Z,PerAirSat,79.12,30
33,Saltwater,2026-06-06T08:00:00Z,Temp,17.85,30
33,Saltwater,2026-06-06T08:00:00Z,PerAirSat,58.72,50
33,Saltwater,2026-06-06T08:00:00Z,Temp,17.85,50
33,Saltwater,2026-06-06T08:10:00Z,PerAirSat,94.8,5
33,Saltwater,2026-06-06T08:10:00Z,Temp,17.84,5
33,Saltwater,2026-06-06T08:10:00Z,PerAirSat,67.99,15
33,Saltwater,2026-06-06T08:10:00Z,Temp,17.84,15
33,Saltwater,2026-06-06T08:10:00Z,PerAirSat,79.13,30
33,Saltwater,2026-06-06T08:10:00Z,Temp,17.84,30
33,Saltwater,2026-06-06T08:10:00Z,PerAirSat,58.76,50
33,Saltwater,2026-06-06T08:10:00Z,Temp,17.84,50
33,Saltwater,2026-06-06T08:20:00Z,PerAirSat,94.8,5
33,Saltwater,2026-06-06T08:20:00Z,Temp,17.83,5
33,Saltwater,2026-06-06T08:20:00Z,PerAirSat,68.04,15
33,Saltwater,2026-06-06T08:20:00Z,Temp,17.83,15
33,Saltwater,2026-06-06T08:20:00Z,PerAirSat,79.13,30
33,Saltwater,2026-06-06T08:20:00Z,Temp,17.83,30
33,Saltwater,2026-06-06T08:20:00Z,PerAirSat,58.78,50
33,Saltwater,2026-06-06T08:20:00Z,Temp,17.83,50
33,Saltwater,2026-06-06T08:30:00Z,PerAirSat,94.8,5
33,Saltwater,2026-06-06T08:30:00Z,Temp,17.81,5
33,Saltwater,2026-06-06T08:30:00Z,PerAirSat,67.98,15
33,Saltwater,2026-06-06T08:30:00Z,Temp,17.81,15
33,Saltwater,2026-06-06T08:30:00Z,PerAirSat,79.18,30
33,Saltwater,2026-06-06T08:30:00Z,Temp,17.81,30
33,Saltwater,2026-06-06T08:30:00Z,PerAirSat,58.84,50
33,Saltwater,2026-06-06T08:30:00Z,Temp,17.81,50
33,Saltwater,2026-06-06T08:40:00Z,PerAirSat,94.8,5
33,Saltwater,2026-06-06T08:40:00Z,Temp,17.8,5
33,Saltwater,2026-06-06T08:40:00Z,PerAirSat,68.01,15
33,Saltwater,2026-06-06T08:40:00Z,Temp,17.8,15
33,Saltwater,2026-06-06T08:40:00Z,PerAirSat,79.18,30
33,Saltwater,2026-06-06T08:40:00Z,Temp,17.8,30
33,Saltwater,2026-06-06T08:40:00Z,PerAirSat,58.79,50
33,Saltwater,2026-06-06T08:40:00Z,Temp,17.8,50
33,Saltwater,2026-06-06T08:50:00Z,PerAirSat,94.8,5
33,Saltwater,2026-06-06T08:50:00Z,Temp,17.78,5
33,Saltwater,2026-06-06T08:50:00Z,PerAirSat,68.05,15
33,Saltwater,2026-06-06T08:50:00Z,Temp,17.78,15
33,Saltwater,2026-06-06T08:50:00Z,PerAirSat,79.27,30
33,Saltwater,2026-06-06T08:50:00Z,Temp,17.78,30
33,Saltwater,2026-06-06T08:50:00Z,PerAirSat,58.83,50
33,Saltwater,2026-06-06T08:50:00Z,Temp,17.78,50
33,Saltwater,2026-06-06T09:00:00Z,PerAirSat,94.8,5
33,Saltwater,2026-06-06T09:00:00Z,Temp,17.77,5
33,Saltwater,2026-06-06T09:00:00Z,PerAirSat,68.08,15
33,Saltwater,2026-06-06T09:00:00Z,Temp,17.77,15
33,Saltwater,2026-06-06T09:00:00Z,PerAirSat,79.26,30
33,Saltwater,2026-06-06T09:00:00Z,Temp,17.77,30
33,Saltwater,2026-06-06T09:00:00Z,PerAirSat,58.85,50
33,Saltwater,2026-06-06T09:00:00Z,Temp,17.77,50
33,Saltwater,2026-06-06T09:10:00Z,PerAirSat,94.8,5
33,Saltwater,2026-06-06T09:10:00Z,Temp,17.75,5
33,Saltwater,2026-06-06T09:10:00Z,PerAirSat,68.08,15
33,Saltwater,2026-06-06T09:10:00Z,Temp,17.75,15
33,Saltwater,2026-06-06T09:10:00Z,PerAirSat,79.33,30
33,Saltwater,2026-06-06T09:10:00Z,Temp,17.75,30
33,Saltwater,2026-06-06T09:10:00Z,PerAirSat,58.88,50
33,Saltwater,2026-06-06T09:10:00Z,Temp,17.75,50
33,Saltwater,2026-06-06T09:20:00Z,PerAirSat,94.8,5
33,Saltwater,2026-06-06T09:20:00Z,Temp,17.74,5
33,Saltwater,2026-06-06T09:20:00Z,PerAirSat,68.05,15
33,Saltwater,2026-06-06T09:20:00Z,Temp,17.74,15
33,Saltwater,2026-06-06T09:20:00Z,PerAirSat,79.32,30
33,Saltwater,2026-06-06T09:20:00Z,Temp,17.74,30
33,Saltwater,2026-06-06T09:20:00Z,PerAirSat,58.9,50
33,Saltwater,2026-06-06T09:20:00Z,Temp,17.74,50
33,Saltwater,2026-06-06T09:30:00Z,PerAirSat,94.8,5
33,Saltwater,2026-06-06T09:30:00Z,Temp,17.73,5
33,Saltwater,2026-06-06T09:30:00Z,PerAirSat,68.11,15
33,Saltwater,2026-06-06T09:30:00Z,Temp,17.73,15
33,Saltwater,2026-06-06T09:30:00Z,PerAirSat,79.38,30
33,Saltwater,2026-06-06T09:30:00Z,Temp,17.73,30
33,Saltwater,2026-06-06T09:30:00Z,PerAirSat,58.93,50
33,Saltwater,2026-06-06T09:30:00Z,Temp,17.73,50
33,Saltwater,2026-06-06T09:40:00Z,PerAirSat,94.8,5
33,Saltwater,2026-06-06T09:40:00Z,Temp,17.72,5
33,Saltwater,2026-06-06T09:40:00Z,PerAirSat,68.15,15
33,Saltwater,2026-06-06T09:40:00Z,Temp,17.72,15
33,Saltwater,2026-06-06T09:40:00Z,PerAirSat,79.43,30
33,Saltwater,2026-06-06T09:40:00Z,Temp,17.72,30
33,Saltwater,2026-06-06T09:40:00Z,PerAirSat,58.97,50
33,Saltwater,2026-06-06T09:40:00Z,Temp,17.72,50
33,Saltwater,2026-06-06T09:50:00Z,PerAirSat,94.8,5
33,Saltwater,2026-06-06T09:50:00Z,Temp,17.7,5
33,Saltwater,2026-06-06T09:50:00Z,PerAirSat,68.11,15
33,Saltwater,2026-06-06T09:50:00Z,Temp,17.7,15
33,Saltwater,2026-06-06T09:50:00Z,PerAirSat,79.4,30
33,Saltwater,2026-06-06T09:50:00Z,Temp,17.7,30
33,Saltwater,2026-06-06T09:50:00Z,PerAirSat,59.02,50
33,Saltwater,2026-06-06T09:50:00Z,Temp,17.7,50
33,Saltwater,2026-06-06T10:00:00Z,PerAirSat,94.9,5
33,Saltwater,2026-06-06T10:00:00Z,Temp,17.69,5
33,Saltwater,2026-06-06T10:00:00Z,PerAirSat,68.14,15
33,Saltwater,2026-06-06T10:00:00Z,Temp,17.69,15
33,Saltwater,2026-06-06T10:00:00Z,PerAirSat,79.43,30
33,Saltwater,2026-06-06T10:00:00Z,Temp,17.69,30
33,Saltwater,2026-06-06T10:00:00Z,PerAirSat,59.01,50
33,Saltwater,2026-06-06T10:00:00Z,Temp,17.69,50
33,Saltwater,2026-06-06T10:10:00Z,PerAirSat,94.8,5
33,Saltwater,2026-06-06T10:10:00Z,Temp,17.68,5
33,Saltwater,2026-06-06T10:10:00Z,PerAirSat,68.11,15
33,Saltwater,2026-06-06T10:10:00Z,Temp,17.67,15
33,Saltwater,2026-06-06T10:10:00Z,PerAirSat,79.52,30
33,Saltwater,2026-06-06T10:10:00Z,Temp,17.67,30
33,Saltwater,2026-06-06T10:10:00Z,PerAirSat,59.09,50
33,Saltwater,2026-06-06T10:10:00Z,Temp,17.67,50
33,Saltwater,2026-06-06T10:20:00Z,PerAirSat,94.8,5
33,Saltwater,2026-06-06T10:20:00Z,Temp,17.67,5
33,Saltwater,2026-06-06T10:20:00Z,PerAirSat,68.16,15
33,Saltwater,2026-06-06T10:20:00Z,Temp,17.67,15
33,Saltwater,2026-06-06T10:20:00Z,PerAirSat,79.54,30
33,Saltwater,2026-06-06T10:20:00Z,Temp,17.67,30
33,Saltwater,2026-06-06T10:20:00Z,PerAirSat,59.08,50
33,Saltwater,2026-06-06T10:20:00Z,Temp,17.67,50
33,Saltwater,2026-06-06T10:30:00Z,PerAirSat,94.9,5
33,Saltwater,2026-06-06T10:30:00Z,Temp,17.66,5
33,Saltwater,2026-06-06T10:30:00Z,PerAirSat,68.16,15
33,Saltwater,2026-06-06T10:30:00Z,Temp,17.65,15
33,Saltwater,2026-06-06T10:30:00Z,PerAirSat,79.46,30
33,Saltwater,2026-06-06T10:30:00Z,Temp,17.65,30
33,Saltwater,2026-06-06T10:30:00Z,PerAirSat,59.08,50
33,Saltwater,2026-06-06T10:30:00Z,Temp,17.65,50
33,Saltwater,2026-06-06T10:40:00Z,PerAirSat,94.9,5
33,Saltwater,2026-06-06T10:40:00Z,Temp,17.64,5
33,Saltwater,2026-06-06T10:40:00Z,PerAirSat,68.21,15
33,Saltwater,2026-06-06T10:40:00Z,Temp,17.64,15
33,Saltwater,2026-06-06T10:40:00Z,PerAirSat,79.55,30
33,Saltwater,2026-06-06T10:40:00Z,Temp,17.64,30
33,Saltwater,2026-06-06T10:40:00Z,PerAirSat,59.1,50
33,Saltwater,2026-06-06T10:40:00Z,Temp,17.64,50
33,Saltwater,2026-06-06T10:50:00Z,PerAirSat,94.8,5
33,Saltwater,2026-06-06T10:50:00Z,Temp,17.63,5
33,Saltwater,2026-06-06T10:50:00Z,PerAirSat,68.17,15
33,Saltwater,2026-06-06T10:50:00Z,Temp,17.63,15
33,Saltwater,2026-06-06T10:50:00Z,PerAirSat,79.62,30
33,Saltwater,2026-06-06T10:50:00Z,Temp,17.63,30
33,Saltwater,2026-06-06T10:50:00Z,PerAirSat,59.17,50
33,Saltwater,2026-06-06T10:50:00Z,Temp,17.63,50
33,Saltwater,2026-06-06T11:00:00Z,PerAirSat,94.8,5
33,Saltwater,2026-06-06T11:00:00Z,Temp,17.62,5
33,Saltwater,2026-06-06T11:00:00Z,PerAirSat,68.21,15
33,Saltwater,2026-06-06T11:00:00Z,Temp,17.62,15
33,Saltwater,2026-06-06T11:00:00Z,PerAirSat,79.61,30
33,Saltwater,2026-06-06T11:00:00Z,Temp,17.62,30
33,Saltwater,2026-06-06T11:00:00Z,PerAirSat,59.16,50
33,Saltwater,2026-06-06T11:00:00Z,Temp,17.62,50
33,Saltwater,2026-06-06T11:10:00Z,PerAirSat,94.8,5
33,Saltwater,2026-06-06T11:10:00Z,Temp,17.62,5
33,Saltwater,2026-06-06T11:10:00Z,PerAirSat,68.18,15
33,Saltwater,2026-06-06T11:10:00Z,Temp,17.61,15
33,Saltwater,2026-06-06T11:10:00Z,PerAirSat,79.62,30
33,Saltwater,2026-06-06T11:10:00Z,Temp,17.61,30
33,Saltwater,2026-06-06T11:10:00Z,PerAirSat,59.22,50
33,Saltwater,2026-06-06T11:10:00Z,Temp,17.62,50
33,Saltwater,2026-06-06T11:20:00Z,PerAirSat,94.9,5
33,Saltwater,2026-06-06T11:20:00Z,Temp,17.6,5
33,Saltwater,2026-06-06T11:20:00Z,PerAirSat,68.22,15
33,Saltwater,2026-06-06T11:20:00Z,Temp,17.6,15
33,Saltwater,2026-06-06T11:20:00Z,PerAirSat,79.62,30
33,Saltwater,2026-06-06T11:20:00Z,Temp,17.6,30
33,Saltwater,2026-06-06T11:20:00Z,PerAirSat,59.28,50
33,Saltwater,2026-06-06T11:20:00Z,Temp,17.6,50
33,Saltwater,2026-06-06T11:30:00Z,PerAirSat,94.8,5
33,Saltwater,2026-06-06T11:30:00Z,Temp,17.6,5
33,Saltwater,2026-06-06T11:30:00Z,PerAirSat,68.21,15
33,Saltwater,2026-06-06T11:30:00Z,Temp,17.6,15
33,Saltwater,2026-06-06T11:30:00Z,PerAirSat,79.65,30
33,Saltwater,2026-06-06T11:30:00Z,Temp,17.6,30
33,Saltwater,2026-06-06T11:30:00Z,PerAirSat,59.31,50
33,Saltwater,2026-06-06T11:30:00Z,Temp,17.6,50
33,Saltwater,2026-06-06T11:40:00Z,PerAirSat,94.9,5
33,Saltwater,2026-06-06T11:40:00Z,Temp,17.59,5
33,Saltwater,2026-06-06T11:40:00Z,PerAirSat,68.17,15
33,Saltwater,2026-06-06T11:40:00Z,Temp,17.58,15
33,Saltwater,2026-06-06T11:40:00Z,PerAirSat,79.7,30
33,Saltwater,2026-06-06T11:40:00Z,Temp,17.58,30
33,Saltwater,2026-06-06T11:40:00Z,PerAirSat,59.35,50
33,Saltwater,2026-06-06T11:40:00Z,Temp,17.58,50
33,Saltwater,2026-06-06T11:50:00Z,PerAirSat,94.9,5
33,Saltwater,2026-06-06T11:50:00Z,Temp,17.58,5
33,Saltwater,2026-06-06T11:50:00Z,PerAirSat,68.19,15
33,Saltwater,2026-06-06T11:50:00Z,Temp,17.58,15
33,Saltwater,2026-06-06T11:50:00Z,PerAirSat,79.7,30
33,Saltwater,2026-06-06T11:50:00Z,Temp,17.58,30
33,Saltwater,2026-06-06T11:50:00Z,PerAirSat,59.33,50
33,Saltwater,2026-06-06T11:50:00Z,Temp,17.58,50
33,Saltwater,2026-06-06T12:00:00Z,PerAirSat,94.9,5
33,Saltwater,2026-06-06T12:00:00Z,Temp,17.58,5
33,Saltwater,2026-06-06T12:00:00Z,PerAirSat,68.21,15
33,Saltwater,2026-06-06T12:00:00Z,Temp,17.58,15
33,Saltwater,2026-06-06T12:00:00Z,PerAirSat,79.68,30
33,Saltwater,2026-06-06T12:00:00Z,Temp,17.58,30
33,Saltwater,2026-06-06T12:00:00Z,PerAirSat,59.41,50
33,Saltwater,2026-06-06T12:00:00Z,Temp,17.58,50
33,Saltwater,2026-06-06T12:10:00Z,PerAirSat,94.9,5
33,Saltwater,2026-06-06T12:10:00Z,Temp,17.57,5
33,Saltwater,2026-06-06T12:10:00Z,PerAirSat,68.23,15
33,Saltwater,2026-06-06T12:10:00Z,Temp,17.57,15
33,Saltwater,2026-06-06T12:10:00Z,PerAirSat,79.8,30
33,Saltwater,2026-06-06T12:10:00Z,Temp,17.57,30
33,Saltwater,2026-06-06T12:10:00Z,PerAirSat,59.43,50
33,Saltwater,2026-06-06T12:10:00Z,Temp,17.57,50
33,Saltwater,2026-06-06T12:20:00Z,PerAirSat,94.9,5
33,Saltwater,2026-06-06T12:20:00Z,Temp,17.57,5
33,Saltwater,2026-06-06T12:20:00Z,PerAirSat,68.24,15
33,Saltwater,2026-06-06T12:20:00Z,Temp,17.57,15
33,Saltwater,2026-06-06T12:20:00Z,PerAirSat,79.66,30
33,Saltwater,2026-06-06T12:20:00Z,Temp,17.57,30
33,Saltwater,2026-06-06T12:20:00Z,PerAirSat,59.45,50
33,Saltwater,2026-06-06T12:20:00Z,Temp,17.57,50
33,Saltwater,2026-06-06T12:30:00Z,PerAirSat,94.9,5
33,Saltwater,2026-06-06T12:30:00Z,Temp,17.57,5
33,Saltwater,2026-06-06T12:30:00Z,PerAirSat,68.27,15
33,Saltwater,2026-06-06T12:30:00Z,Temp,17.57,15
33,Saltwater,2026-06-06T12:30:00Z,PerAirSat,79.66,30
33,Saltwater,2026-06-06T12:30:00Z,Temp,17.57,30
33,Saltwater,2026-06-06T12:30:00Z,PerAirSat,59.46,50
33,Saltwater,2026-06-06T12:30:00Z,Temp,17.57,50
33,Saltwater,2026-06-06T12:40:00Z,PerAirSat,95,5
33,Saltwater,2026-06-06T12:40:00Z,Temp,17.58,5
33,Saltwater,2026-06-06T12:40:00Z,PerAirSat,68.31,15
33,Saltwater,2026-06-06T12:40:00Z,Temp,17.58,15
33,Saltwater,2026-06-06T12:40:00Z,PerAirSat,79.62,30
33,Saltwater,2026-06-06T12:40:00Z,Temp,17.58,30
33,Saltwater,2026-06-06T12:40:00Z,PerAirSat,59.5,50
33,Saltwater,2026-06-06T12:40:00Z,Temp,17.58,50
33,Saltwater,2026-06-06T12:50:00Z,PerAirSat,94.9,5
33,Saltwater,2026-06-06T12:50:00Z,Temp,17.58,5
33,Saltwater,2026-06-06T12:50:00Z,PerAirSat,68.33,15
33,Saltwater,2026-06-06T12:50:00Z,Temp,17.58,15
33,Saltwater,2026-06-06T12:50:00Z,PerAirSat,79.67,30
33,Saltwater,2026-06-06T12:50:00Z,Temp,17.58,30
33,Saltwater,2026-06-06T12:50:00Z,PerAirSat,59.53,50
33,Saltwater,2026-06-06T12:50:00Z,Temp,17.58,50
33,Saltwater,2026-06-06T13:00:00Z,PerAirSat,95,5
33,Saltwater,2026-06-06T13:00:00Z,Temp,17.58,5
33,Saltwater,2026-06-06T13:00:00Z,PerAirSat,68.29,15
33,Saltwater,2026-06-06T13:00:00Z,Temp,17.58,15
33,Saltwater,2026-06-06T13:00:00Z,PerAirSat,79.74,30
33,Saltwater,2026-06-06T13:00:00Z,Temp,17.58,30
33,Saltwater,2026-06-06T13:00:00Z,PerAirSat,59.52,50
33,Saltwater,2026-06-06T13:00:00Z,Temp,17.58,50
33,Saltwater,2026-06-06T13:10:00Z,PerAirSat,95,5
33,Saltwater,2026-06-06T13:10:00Z,Temp,17.59,5
33,Saltwater,2026-06-06T13:10:00Z,PerAirSat,68.27,15
33,Saltwater,2026-06-06T13:10:00Z,Temp,17.59,15
33,Saltwater,2026-06-06T13:10:00Z,PerAirSat,79.71,30
33,Saltwater,2026-06-06T13:10:00Z,Temp,17.59,30
33,Saltwater,2026-06-06T13:10:00Z,PerAirSat,59.52,50
33,Saltwater,2026-06-06T13:10:00Z,Temp,17.59,50
33,Saltwater,2026-06-06T13:20:00Z,PerAirSat,95,5
33,Saltwater,2026-06-06T13:20:00Z,Temp,17.6,5
33,Saltwater,2026-06-06T13:20:00Z,PerAirSat,68.27,15
33,Saltwater,2026-06-06T13:20:00Z,Temp,17.6,15
33,Saltwater,2026-06-06T13:20:00Z,PerAirSat,79.74,30
33,Saltwater,2026-06-06T13:20:00Z,Temp,17.6,30
33,Saltwater,2026-06-06T13:20:00Z,PerAirSat,59.47,50
33,Saltwater,2026-06-06T13:20:00Z,Temp,17.6,50
33,Saltwater,2026-06-06T13:30:00Z,PerAirSat,95,5
33,Saltwater,2026-06-06T13:30:00Z,Temp,17.61,5
33,Saltwater,2026-06-06T13:30:00Z,PerAirSat,68.32,15
33,Saltwater,2026-06-06T13:30:00Z,Temp,17.61,15
33,Saltwater,2026-06-06T13:30:00Z,PerAirSat,79.74,30
33,Saltwater,2026-06-06T13:30:00Z,Temp,17.61,30
33,Saltwater,2026-06-06T13:30:00Z,PerAirSat,59.48,50
33,Saltwater,2026-06-06T13:30:00Z,Temp,17.61,50
33,Saltwater,2026-06-06T13:40:00Z,PerAirSat,95.1,5
33,Saltwater,2026-06-06T13:40:00Z,Temp,17.62,5
33,Saltwater,2026-06-06T13:40:00Z,PerAirSat,68.28,15
33,Saltwater,2026-06-06T13:40:00Z,Temp,17.62,15
33,Saltwater,2026-06-06T13:40:00Z,PerAirSat,79.69,30
33,Saltwater,2026-06-06T13:40:00Z,Temp,17.62,30
33,Saltwater,2026-06-06T13:40:00Z,PerAirSat,59.51,50
33,Saltwater,2026-06-06T13:40:00Z,Temp,17.62,50
33,Saltwater,2026-06-06T13:50:00Z,PerAirSat,95.1,5
33,Saltwater,2026-06-06T13:50:00Z,Temp,17.63,5
33,Saltwater,2026-06-06T13:50:00Z,PerAirSat,68.31,15
33,Saltwater,2026-06-06T13:50:00Z,Temp,17.63,15
33,Saltwater,2026-06-06T13:50:00Z,PerAirSat,79.73,30
33,Saltwater,2026-06-06T13:50:00Z,Temp,17.63,30
33,Saltwater,2026-06-06T13:50:00Z,PerAirSat,59.5,50
33,Saltwater,2026-06-06T13:50:00Z,Temp,17.63,50
33,Saltwater,2026-06-06T14:00:00Z,PerAirSat,95,5
33,Saltwater,2026-06-06T14:00:00Z,Temp,17.65,5
33,Saltwater,2026-06-06T14:00:00Z,PerAirSat,68.27,15
33,Saltwater,2026-06-06T14:00:00Z,Temp,17.65,15
33,Saltwater,2026-06-06T14:00:00Z,PerAirSat,79.66,30
33,Saltwater,2026-06-06T14:00:00Z,Temp,17.65,30
33,Saltwater,2026-06-06T14:00:00Z,PerAirSat,59.49,50
33,Saltwater,2026-06-06T14:00:00Z,Temp,17.65,50
33,Saltwater,2026-06-06T14:10:00Z,PerAirSat,95.1,5
33,Saltwater,2026-06-06T14:10:00Z,Temp,17.67,5
33,Saltwater,2026-06-06T14:10:00Z,PerAirSat,68.35,15
33,Saltwater,2026-06-06T14:10:00Z,Temp,17.67,15
33,Saltwater,2026-06-06T14:10:00Z,PerAirSat,79.6,30
33,Saltwater,2026-06-06T14:10:00Z,Temp,17.67,30
33,Saltwater,2026-06-06T14:10:00Z,PerAirSat,59.51,50
33,Saltwater,2026-06-06T14:10:00Z,Temp,17.67,50
33,Saltwater,2026-06-06T14:20:00Z,PerAirSat,95.2,5
33,Saltwater,2026-06-06T14:20:00Z,Temp,17.69,5
33,Saltwater,2026-06-06T14:20:00Z,PerAirSat,68.32,15
33,Saltwater,2026-06-06T14:20:00Z,Temp,17.69,15
33,Saltwater,2026-06-06T14:20:00Z,PerAirSat,79.68,30
33,Saltwater,2026-06-06T14:20:00Z,Temp,17.69,30
33,Saltwater,2026-06-06T14:20:00Z,PerAirSat,59.58,50
33,Saltwater,2026-06-06T14:20:00Z,Temp,17.69,50
33,Saltwater,2026-06-06T14:30:00Z,PerAirSat,95.1,5
