Plot,Timestamp,Value,Sapflow_ID,Logger,Port,Species,Out_Of_Plot,BattV_Avg,Grid_Square
Control,2026-06-06T16:15:00Z,1.079,C10,11,3,ACRU,FALSE,13.63,D4
Control,2026-06-06T16:15:00Z,0.435,C11,11,4,ACRU,FALSE,13.63,F2
Control,2026-06-06T16:15:00Z,0.302,C16,11,5,FAGR,FALSE,13.63,E4
Control,2026-06-06T16:15:00Z,0.361,C18,11,6,FAGR,TRUE,13.63,G1
Control,2026-06-06T16:30:00Z,0.616,C7,11,1,ACRU,FALSE,13.63,B3
Control,2026-06-06T16:30:00Z,NA,C19,11,2,ACRU,FALSE,13.63,A1
Control,2026-06-06T16:30:00Z,1.079,C10,11,3,ACRU,FALSE,13.63,D4
Control,2026-06-06T16:30:00Z,0.433,C11,11,4,ACRU,FALSE,13.63,F2
Control,2026-06-06T16:30:00Z,0.3,C16,11,5,FAGR,FALSE,13.63,E4
Control,2026-06-06T16:30:00Z,0.362,C18,11,6,FAGR,TRUE,13.63,G1
Control,2026-06-06T16:45:00Z,0.615,C7,11,1,ACRU,FALSE,13.64,B3
Control,2026-06-06T16:45:00Z,NA,C19,11,2,ACRU,FALSE,13.64,A1
Control,2026-06-06T16:45:00Z,1.078,C10,11,3,ACRU,FALSE,13.64,D4
Control,2026-06-06T16:45:00Z,0.433,C11,11,4,ACRU,FALSE,13.64,F2
Control,2026-06-06T16:45:00Z,0.301,C16,11,5,FAGR,FALSE,13.64,E4
Control,2026-06-06T16:45:00Z,0.362,C18,11,6,FAGR,TRUE,13.64,G1
Control,2026-06-06T17:00:00Z,0.616,C7,11,1,ACRU,FALSE,13.63,B3
Control,2026-06-06T17:00:00Z,NA,C19,11,2,ACRU,FALSE,13.63,A1
Control,2026-06-06T17:00:00Z,1.08,C10,11,3,ACRU,FALSE,13.63,D4
Control,2026-06-06T17:00:00Z,0.433,C11,11,4,ACRU,FALSE,13.63,F2
Control,2026-06-06T17:00:00Z,0.302,C16,11,5,FAGR,FALSE,13.63,E4
Control,2026-06-06T17:00:00Z,0.363,C18,11,6,FAGR,TRUE,13.63,G1
Control,2026-06-06T17:15:00Z,0.616,C7,11,1,ACRU,FALSE,13.63,B3
Control,2026-06-06T17:15:00Z,NA,C19,11,2,ACRU,FALSE,13.63,A1
Control,2026-06-06T17:15:00Z,1.079,C10,11,3,ACRU,FALSE,13.63,D4
Control,2026-06-06T17:15:00Z,0.431,C11,11,4,ACRU,FALSE,13.63,F2
Control,2026-06-06T17:15:00Z,0.303,C16,11,5,FAGR,FALSE,13.63,E4
Control,2026-06-06T17:15:00Z,0.364,C18,11,6,FAGR,TRUE,13.63,G1
Control,2026-06-06T17:30:00Z,0.616,C7,11,1,ACRU,FALSE,13.62,B3
Control,2026-06-06T17:30:00Z,NA,C19,11,2,ACRU,FALSE,13.62,A1
Control,2026-06-06T17:30:00Z,1.078,C10,11,3,ACRU,FALSE,13.62,D4
Control,2026-06-06T17:30:00Z,0.431,C11,11,4,ACRU,FALSE,13.62,F2
Control,2026-06-06T17:30:00Z,0.3,C16,11,5,FAGR,FALSE,13.62,E4
Control,2026-06-06T17:30:00Z,0.364,C18,11,6,FAGR,TRUE,13.62,G1
Control,2026-06-06T17:45:00Z,0.615,C7,11,1,ACRU,FALSE,13.62,B3
Control,2026-06-06T17:45:00Z,NA,C19,11,2,ACRU,FALSE,13.62,A1
Control,2026-06-06T17:45:00Z,1.078,C10,11,3,ACRU,FALSE,13.62,D4
Control,2026-06-06T17:45:00Z,0.432,C11,11,4,ACRU,FALSE,13.62,F2
Control,2026-06-06T17:45:00Z,0.297,C16,11,5,FAGR,FALSE,13.62,E4
Control,2026-06-06T17:45:00Z,0.364,C18,11,6,FAGR,TRUE,13.62,G1
Control,2026-06-06T18:00:00Z,0.617,C7,11,1,ACRU,FALSE,13.63,B3
Control,2026-06-06T18:00:00Z,NA,C19,11,2,ACRU,FALSE,13.63,A1
Control,2026-06-06T18:00:00Z,1.079,C10,11,3,ACRU,FALSE,13.63,D4
Control,2026-06-06T18:00:00Z,0.434,C11,11,4,ACRU,FALSE,13.63,F2
Control,2026-06-06T18:00:00Z,0.299,C16,11,5,FAGR,FALSE,13.63,E4
Control,2026-06-06T18:00:00Z,0.365,C18,11,6,FAGR,TRUE,13.63,G1
Control,2026-06-06T18:15:00Z,0.62,C7,11,1,ACRU,FALSE,13.64,B3
Control,2026-06-06T18:15:00Z,NA,C19,11,2,ACRU,FALSE,13.64,A1
Control,2026-06-06T18:15:00Z,1.079,C10,11,3,ACRU,FALSE,13.64,D4
Control,2026-06-06T18:15:00Z,0.44,C11,11,4,ACRU,FALSE,13.64,F2
Control,2026-06-06T18:15:00Z,0.307,C16,11,5,FAGR,FALSE,13.64,E4
Control,2026-06-06T18:15:00Z,0.366,C18,11,6,FAGR,TRUE,13.64,G1
Control,2026-06-06T18:30:00Z,0.623,C7,11,1,ACRU,FALSE,13.63,B3
Control,2026-06-06T18:30:00Z,NA,C19,11,2,ACRU,FALSE,13.63,A1
Control,2026-06-06T18:30:00Z,1.076,C10,11,3,ACRU,FALSE,13.63,D4
Control,2026-06-06T18:30:00Z,0.444,C11,11,4,ACRU,FALSE,13.63,F2
Control,2026-06-06T18:30:00Z,0.309,C16,11,5,FAGR,FALSE,13.63,E4
Control,2026-06-06T18:30:00Z,0.366,C18,11,6,FAGR,TRUE,13.63,G1
Control,2026-06-06T18:45:00Z,0.626,C7,11,1,ACRU,FALSE,13.63,B3
Control,2026-06-06T18:45:00Z,NA,C19,11,2,ACRU,FALSE,13.63,A1
Control,2026-06-06T18:45:00Z,1.076,C10,11,3,ACRU,FALSE,13.63,D4
Control,2026-06-06T18:45:00Z,0.447,C11,11,4,ACRU,FALSE,13.63,F2
Control,2026-06-06T18:45:00Z,0.314,C16,11,5,FAGR,FALSE,13.63,E4
Control,2026-06-06T18:45:00Z,0.367,C18,11,6,FAGR,TRUE,13.63,G1
Control,2026-06-06T19:00:00Z,0.627,C7,11,1,ACRU,FALSE,13.63,B3
Control,2026-06-06T19:00:00Z,NA,C19,11,2,ACRU,FALSE,13.63,A1
Control,2026-06-06T19:00:00Z,1.072,C10,11,3,ACRU,FALSE,13.63,D4
Control,2026-06-06T19:00:00Z,0.45,C11,11,4,ACRU,FALSE,13.63,F2
Control,2026-06-06T19:00:00Z,0.312,C16,11,5,FAGR,FALSE,13.63,E4
Control,2026-06-06T19:00:00Z,0.367,C18,11,6,FAGR,TRUE,13.63,G1
Control,2026-06-06T19:15:00Z,0.628,C7,11,1,ACRU,FALSE,13.63,B3
Control,2026-06-06T19:15:00Z,NA,C19,11,2,ACRU,FALSE,13.63,A1
Control,2026-06-06T19:15:00Z,1.074,C10,11,3,ACRU,FALSE,13.63,D4
Control,2026-06-06T19:15:00Z,0.451,C11,11,4,ACRU,FALSE,13.63,F2
Control,2026-06-06T19:15:00Z,0.314,C16,11,5,FAGR,FALSE,13.63,E4
Control,2026-06-06T19:15:00Z,0.367,C18,11,6,FAGR,TRUE,13.63,G1
Control,2026-06-06T19:30:00Z,0.629,C7,11,1,ACRU,FALSE,13.63,B3
Control,2026-06-06T19:30:00Z,NA,C19,11,2,ACRU,FALSE,13.63,A1
Control,2026-06-06T19:30:00Z,1.074,C10,11,3,ACRU,FALSE,13.63,D4
Control,2026-06-06T19:30:00Z,0.452,C11,11,4,ACRU,FALSE,13.63,F2
Control,2026-06-06T19:30:00Z,0.314,C16,11,5,FAGR,FALSE,13.63,E4
Control,2026-06-06T19:30:00Z,0.367,C18,11,6,FAGR,TRUE,13.63,G1
Control,2026-06-06T19:45:00Z,0.628,C7,11,1,ACRU,FALSE,13.61,B3
Control,2026-06-06T19:45:00Z,NA,C19,11,2,ACRU,FALSE,13.61,A1
Control,2026-06-06T19:45:00Z,1.075,C10,11,3,ACRU,FALSE,13.61,D4
Control,2026-06-06T19:45:00Z,0.452,C11,11,4,ACRU,FALSE,13.61,F2
Control,2026-06-06T19:45:00Z,0.314,C16,11,5,FAGR,FALSE,13.61,E4
Control,2026-06-06T19:45:00Z,0.366,C18,11,6,FAGR,TRUE,13.61,G1
Control,2026-06-06T20:00:00Z,0.629,C7,11,1,ACRU,FALSE,13.63,B3
Control,2026-06-06T20:00:00Z,NA,C19,11,2,ACRU,FALSE,13.63,A1
Control,2026-06-06T20:00:00Z,1.073,C10,11,3,ACRU,FALSE,13.63,D4
Control,2026-06-06T20:00:00Z,0.453,C11,11,4,ACRU,FALSE,13.63,F2
Control,2026-06-06T20:00:00Z,0.314,C16,11,5,FAGR,FALSE,13.63,E4
Control,2026-06-06T20:00:00Z,0.366,C18,11,6,FAGR,TRUE,13.63,G1
Control,2026-06-06T20:15:00Z,0.628,C7,11,1,ACRU,FALSE,13.63,B3
Control,2026-06-06T20:15:00Z,NA,C19,11,2,ACRU,FALSE,13.63,A1
Control,2026-06-06T20:15:00Z,1.07,C10,11,3,ACRU,FALSE,13.63,D4
Control,2026-06-06T20:15:00Z,0.452,C11,11,4,ACRU,FALSE,13.63,F2
Control,2026-06-06T20:15:00Z,0.313,C16,11,5,FAGR,FALSE,13.63,E4
Control,2026-06-06T20:15:00Z,0.366,C18,11,6,FAGR,TRUE,13.63,G1
Control,2026-06-06T20:30:00Z,0.629,C7,11,1,ACRU,FALSE,13.63,B3
Control,2026-06-06T20:30:00Z,NA,C19,11,2,ACRU,FALSE,13.63,A1
Control,2026-06-06T20:30:00Z,1.071,C10,11,3,ACRU,FALSE,13.63,D4
Control,2026-06-06T20:30:00Z,0.452,C11,11,4,ACRU,FALSE,13.63,F2
Control,2026-06-06T20:30:00Z,0.314,C16,11,5,FAGR,FALSE,13.63,E4
Control,2026-06-06T20:30:00Z,0.366,C18,11,6,FAGR,TRUE,13.63,G1
Control,2026-06-06T20:45:00Z,0.63,C7,11,1,ACRU,FALSE,13.62,B3
Control,2026-06-06T20:45:00Z,NA,C19,11,2,ACRU,FALSE,13.62,A1
Control,2026-06-06T20:45:00Z,1.071,C10,11,3,ACRU,FALSE,13.62,D4
Control,2026-06-06T20:45:00Z,0.452,C11,11,4,ACRU,FALSE,13.62,F2
Control,2026-06-06T20:45:00Z,0.316,C16,11,5,FAGR,FALSE,13.62,E4
Control,2026-06-06T20:45:00Z,0.366,C18,11,6,FAGR,TRUE,13.62,G1
Control,2026-06-06T21:00:00Z,0.633,C7,11,1,ACRU,FALSE,13.64,B3
Control,2026-06-06T21:00:00Z,NA,C19,11,2,ACRU,FALSE,13.64,A1
Control,2026-06-06T21:00:00Z,1.07,C10,11,3,ACRU,FALSE,13.64,D4
Control,2026-06-06T21:00:00Z,0.455,C11,11,4,ACRU,FALSE,13.64,F2
Control,2026-06-06T21:00:00Z,0.326,C16,11,5,FAGR,FALSE,13.64,E4
Control,2026-06-06T21:00:00Z,0.366,C18,11,6,FAGR,TRUE,13.64,G1
Control,2026-06-06T21:15:00Z,0.636,C7,11,1,ACRU,FALSE,13.63,B3
Control,2026-06-06T21:15:00Z,NA,C19,11,2,ACRU,FALSE,13.63,A1
Control,2026-06-06T21:15:00Z,1.068,C10,11,3,ACRU,FALSE,13.63,D4
Control,2026-06-06T21:15:00Z,0.458,C11,11,4,ACRU,FALSE,13.63,F2
Control,2026-06-06T21:15:00Z,0.328,C16,11,5,FAGR,FALSE,13.63,E4
Control,2026-06-06T21:15:00Z,0.367,C18,11,6,FAGR,TRUE,13.63,G1
Control,2026-06-06T21:30:00Z,0.641,C7,11,1,ACRU,FALSE,13.63,B3
Control,2026-06-06T21:30:00Z,NA,C19,11,2,ACRU,FALSE,13.63,A1
Control,2026-06-06T21:30:00Z,1.069,C10,11,3,ACRU,FALSE,13.63,D4
Control,2026-06-06T21:30:00Z,0.464,C11,11,4,ACRU,FALSE,13.63,F2
Control,2026-06-06T21:30:00Z,0.338,C16,11,5,FAGR,FALSE,13.63,E4
Control,2026-06-06T21:30:00Z,0.368,C18,11,6,FAGR,TRUE,13.63,G1
Control,2026-06-06T21:45:00Z,0.644,C7,11,1,ACRU,FALSE,13.62,B3
Control,2026-06-06T21:45:00Z,NA,C19,11,2,ACRU,FALSE,13.62,A1
Control,2026-06-06T21:45:00Z,1.07,C10,11,3,ACRU,FALSE,13.62,D4
Control,2026-06-06T21:45:00Z,0.471,C11,11,4,ACRU,FALSE,13.62,F2
Control,2026-06-06T21:45:00Z,0.347,C16,11,5,FAGR,FALSE,13.62,E4
Control,2026-06-06T21:45:00Z,0.369,C18,11,6,FAGR,TRUE,13.62,G1
Control,2026-06-06T22:00:00Z,0.648,C7,11,1,ACRU,FALSE,13.63,B3
Control,2026-06-06T22:00:00Z,NA,C19,11,2,ACRU,FALSE,13.63,A1
Control,2026-06-06T22:00:00Z,1.071,C10,11,3,ACRU,FALSE,13.63,D4
Control,2026-06-06T22:00:00Z,0.479,C11,11,4,ACRU,FALSE,13.63,F2
Control,2026-06-06T22:00:00Z,0.357,C16,11,5,FAGR,FALSE,13.63,E4
Control,2026-06-06T22:00:00Z,0.371,C18,11,6,FAGR,TRUE,13.63,G1
Control,2026-06-06T22:15:00Z,0.653,C7,11,1,ACRU,FALSE,13.63,B3
Control,2026-06-06T22:15:00Z,NA,C19,11,2,ACRU,FALSE,13.63,A1
Control,2026-06-06T22:15:00Z,1.07,C10,11,3,ACRU,FALSE,13.63,D4
Control,2026-06-06T22:15:00Z,0.487,C11,11,4,ACRU,FALSE,13.63,F2
Control,2026-06-06T22:15:00Z,0.362,C16,11,5,FAGR,FALSE,13.63,E4
Control,2026-06-06T22:15:00Z,0.372,C18,11,6,FAGR,TRUE,13.63,G1
Control,2026-06-06T22:30:00Z,0.66,C7,11,1,ACRU,FALSE,13.63,B3
Control,2026-06-06T22:30:00Z,NA,C19,11,2,ACRU,FALSE,13.63,A1
Control,2026-06-06T22:30:00Z,1.067,C10,11,3,ACRU,FALSE,13.63,D4
Control,2026-06-06T22:30:00Z,0.496,C11,11,4,ACRU,FALSE,13.63,F2
Control,2026-06-06T22:30:00Z,0.375,C16,11,5,FAGR,FALSE,13.63,E4
Control,2026-06-06T22:30:00Z,0.375,C18,11,6,FAGR,TRUE,13.63,G1
Control,2026-06-06T22:45:00Z,0.668,C7,11,1,ACRU,FALSE,13.62,B3
Control,2026-06-06T22:45:00Z,NA,C19,11,2,ACRU,FALSE,13.62,A1
Control,2026-06-06T22:45:00Z,1.066,C10,11,3,ACRU,FALSE,13.62,D4
Control,2026-06-06T22:45:00Z,0.505,C11,11,4,ACRU,FALSE,13.62,F2
Control,2026-06-06T22:45:00Z,0.387,C16,11,5,FAGR,FALSE,13.62,E4
Control,2026-06-06T22:45:00Z,0.379,C18,11,6,FAGR,TRUE,13.62,G1
Control,2026-06-06T23:00:00Z,0.676,C7,11,1,ACRU,FALSE,13.63,B3
Control,2026-06-06T23:00:00Z,NA,C19,11,2,ACRU,FALSE,13.63,A1
Control,2026-06-06T23:00:00Z,1.066,C10,11,3,ACRU,FALSE,13.63,D4
Control,2026-06-06T23:00:00Z,0.514,C11,11,4,ACRU,FALSE,13.63,F2
Control,2026-06-06T23:00:00Z,0.398,C16,11,5,FAGR,FALSE,13.63,E4
Control,2026-06-06T23:00:00Z,0.382,C18,11,6,FAGR,TRUE,13.63,G1
Control,2026-06-06T23:15:00Z,0.683,C7,11,1,ACRU,FALSE,13.63,B3
Control,2026-06-06T23:15:00Z,NA,C19,11,2,ACRU,FALSE,13.63,A1
Control,2026-06-06T23:15:00Z,1.065,C10,11,3,ACRU,FALSE,13.63,D4
Control,2026-06-06T23:15:00Z,0.522,C11,11,4,ACRU,FALSE,13.63,F2
Control,2026-06-06T23:15:00Z,0.409,C16,11,5,FAGR,FALSE,13.63,E4
Control,2026-06-06T23:15:00Z,0.386,C18,11,6,FAGR,TRUE,13.63,G1
Control,2026-06-06T23:30:00Z,0.691,C7,11,1,ACRU,FALSE,13.63,B3
Control,2026-06-06T23:30:00Z,NA,C19,11,2,ACRU,FALSE,13.63,A1
Control,2026-06-06T23:30:00Z,1.064,C10,11,3,ACRU,FALSE,13.63,D4
Control,2026-06-06T23:30:00Z,0.529,C11,11,4,ACRU,FALSE,13.63,F2
Control,2026-06-06T23:30:00Z,0.421,C16,11,5,FAGR,FALSE,13.63,E4
Control,2026-06-06T23:30:00Z,0.39,C18,11,6,FAGR,TRUE,13.63,G1
Control,2026-06-06T23:45:00Z,0.7,C7,11,1,ACRU,FALSE,13.63,B3
Control,2026-06-06T23:45:00Z,NA,C19,11,2,ACRU,FALSE,13.63,A1
Control,2026-06-06T23:45:00Z,1.061,C10,11,3,ACRU,FALSE,13.63,D4
Control,2026-06-06T23:45:00Z,0.537,C11,11,4,ACRU,FALSE,13.63,F2
Control,2026-06-06T23:45:00Z,0.434,C16,11,5,FAGR,FALSE,13.63,E4
Control,2026-06-06T23:45:00Z,0.398,C18,11,6,FAGR,TRUE,13.63,G1
Control,2026-06-07T00:00:00Z,0.707,C7,11,1,ACRU,FALSE,13.63,B3
Control,2026-06-07T00:00:00Z,NA,C19,11,2,ACRU,FALSE,13.63,A1
Control,2026-06-07T00:00:00Z,1.061,C10,11,3,ACRU,FALSE,13.63,D4
Control,2026-06-07T00:00:00Z,0.543,C11,11,4,ACRU,FALSE,13.63,F2
Control,2026-06-07T00:00:00Z,0.44,C16,11,5,FAGR,FALSE,13.63,E4
Control,2026-06-07T00:00:00Z,0.404,C18,11,6,FAGR,TRUE,13.63,G1
Control,2026-06-07T00:15:00Z,0.713,C7,11,1,ACRU,FALSE,13.64,B3
Control,2026-06-07T00:15:00Z,NA,C19,11,2,ACRU,FALSE,13.64,A1
Control,2026-06-07T00:15:00Z,1.056,C10,11,3,ACRU,FALSE,13.64,D4
Control,2026-06-07T00:15:00Z,0.548,C11,11,4,ACRU,FALSE,13.64,F2
Control,2026-06-07T00:15:00Z,0.444,C16,11,5,FAGR,FALSE,13.64,E4
Control,2026-06-07T00:15:00Z,0.406,C18,11,6,FAGR,TRUE,13.64,G1
Control,2026-06-07T00:30:00Z,0.72,C7,11,1,ACRU,FALSE,13.63,B3
Control,2026-06-07T00:30:00Z,NA,C19,11,2,ACRU,FALSE,13.63,A1
Control,2026-06-07T00:30:00Z,1.052,C10,11,3,ACRU,FALSE,13.63,D4
Control,2026-06-07T00:30:00Z,0.553,C11,11,4,ACRU,FALSE,13.63,F2
Control,2026-06-07T00:30:00Z,0.453,C16,11,5,FAGR,FALSE,13.63,E4
Control,2026-06-07T00:30:00Z,0.409,C18,11,6,FAGR,TRUE,13.63,G1
Control,2026-06-07T00:45:00Z,0.726,C7,11,1,ACRU,FALSE,13.64,B3
Control,2026-06-07T00:45:00Z,NA,C19,11,2,ACRU,FALSE,13.64,A1
Control,2026-06-07T00:45:00Z,1.052,C10,11,3,ACRU,FALSE,13.64,D4
Control,2026-06-07T00:45:00Z,0.557,C11,11,4,ACRU,FALSE,13.64,F2
Control,2026-06-07T00:45:00Z,0.459,C16,11,5,FAGR,FALSE,13.64,E4
Control,2026-06-07T00:45:00Z,0.413,C18,11,6,FAGR,TRUE,13.64,G1
Control,2026-06-07T01:00:00Z,0.731,C7,11,1,ACRU,FALSE,13.64,B3
Control,2026-06-07T01:00:00Z,NA,C19,11,2,ACRU,FALSE,13.64,A1
Control,2026-06-07T01:00:00Z,1.052,C10,11,3,ACRU,FALSE,13.64,D4
Control,2026-06-07T01:00:00Z,0.56,C11,11,4,ACRU,FALSE,13.64,F2
Control,2026-06-07T01:00:00Z,0.464,C16,11,5,FAGR,FALSE,13.64,E4
Control,2026-06-07T01:00:00Z,0.416,C18,11,6,FAGR,TRUE,13.64,G1
Control,2026-06-07T01:15:00Z,0.735,C7,11,1,ACRU,FALSE,13.64,B3
Control,2026-06-07T01:15:00Z,NA,C19,11,2,ACRU,FALSE,13.64,A1
Control,2026-06-07T01:15:00Z,1.051,C10,11,3,ACRU,FALSE,13.64,D4
Control,2026-06-07T01:15:00Z,0.563,C11,11,4,ACRU,FALSE,13.64,F2
Control,2026-06-07T01:15:00Z,0.467,C16,11,5,FAGR,FALSE,13.64,E4
Control,2026-06-07T01:15:00Z,0.419,C18,11,6,FAGR,TRUE,13.64,G1
Control,2026-06-07T01:30:00Z,0.738,C7,11,1,ACRU,FALSE,13.64,B3
Control,2026-06-07T01:30:00Z,NA,C19,11,2,ACRU,FALSE,13.64,A1
Control,2026-06-07T01:30:00Z,1.051,C10,11,3,ACRU,FALSE,13.64,D4
Control,2026-06-07T01:30:00Z,0.566,C11,11,4,ACRU,FALSE,13.64,F2
Control,2026-06-07T01:30:00Z,0.469,C16,11,5,FAGR,FALSE,13.64,E4
Control,2026-06-07T01:30:00Z,0.422,C18,11,6,FAGR,TRUE,13.64,G1
Control,2026-06-07T01:45:00Z,0.741,C7,11,1,ACRU,FALSE,13.64,B3
Control,2026-06-07T01:45:00Z,NA,C19,11,2,ACRU,FALSE,13.64,A1
Control,2026-06-07T01:45:00Z,1.052,C10,11,3,ACRU,FALSE,13.64,D4
Control,2026-06-07T01:45:00Z,0.567,C11,11,4,ACRU,FALSE,13.64,F2
Control,2026-06-07T01:45:00Z,0.471,C16,11,5,FAGR,FALSE,13.64,E4
Control,2026-06-07T01:45:00Z,0.424,C18,11,6,FAGR,TRUE,13.64,G1
Control,2026-06-07T02:00:00Z,0.743,C7,11,1,ACRU,FALSE,13.64,B3
Control,2026-06-07T02:00:00Z,NA,C19,11,2,ACRU,FALSE,13.64,A1
Control,2026-06-07T02:00:00Z,1.053,C10,11,3,ACRU,FALSE,13.64,D4
Control,2026-06-07T02:00:00Z,0.569,C11,11,4,ACRU,FALSE,13.64,F2
Control,2026-06-07T02:00:00Z,0.472,C16,11,5,FAGR,FALSE,13.64,E4
Control,2026-06-07T02:00:00Z,0.426,C18,11,6,FAGR,TRUE,13.64,G1
Control,2026-06-07T02:15:00Z,0.745,C7,11,1,ACRU,FALSE,13.64,B3
Control,2026-06-07T02:15:00Z,NA,C19,11,2,ACRU,FALSE,13.64,A1
Control,2026-06-07T02:15:00Z,1.051,C10,11,3,ACRU,FALSE,13.64,D4
Control,2026-06-07T02:15:00Z,0.57,C11,11,4,ACRU,FALSE,13.64,F2
Control,2026-06-07T02:15:00Z,0.473,C16,11,5,FAGR,FALSE,13.64,E4
Control,2026-06-07T02:15:00Z,0.427,C18,11,6,FAGR,TRUE,13.64,G1
Control,2026-06-07T02:30:00Z,0.746,C7,11,1,ACRU,FALSE,13.63,B3
Control,2026-06-07T02:30:00Z,NA,C19,11,2,ACRU,FALSE,13.63,A1
Control,2026-06-07T02:30:00Z,1.054,C10,11,3,ACRU,FALSE,13.63,D4
Control,2026-06-07T02:30:00Z,0.571,C11,11,4,ACRU,FALSE,13.63,F2
Control,2026-06-07T02:30:00Z,0.474,C16,11,5,FAGR,FALSE,13.63,E4
Control,2026-06-07T02:30:00Z,0.428,C18,11,6,FAGR,TRUE,13.63,G1
Control,2026-06-07T02:45:00Z,0.747,C7,11,1,ACRU,FALSE,13.64,B3
Control,2026-06-07T02:45:00Z,NA,C19,11,2,ACRU,FALSE,13.64,A1
Control,2026-06-07T02:45:00Z,1.053,C10,11,3,ACRU,FALSE,13.64,D4
Control,2026-06-07T02:45:00Z,0.572,C11,11,4,ACRU,FALSE,13.64,F2
Control,2026-06-07T02:45:00Z,0.475,C16,11,5,FAGR,FALSE,13.64,E4
Control,2026-06-07T02:45:00Z,0.429,C18,11,6,FAGR,TRUE,13.64,G1
Control,2026-06-07T03:00:00Z,0.748,C7,11,1,ACRU,FALSE,13.64,B3
Control,2026-06-07T03:00:00Z,NA,C19,11,2,ACRU,FALSE,13.64,A1
Control,2026-06-07T03:00:00Z,1.052,C10,11,3,ACRU,FALSE,13.64,D4
Control,2026-06-07T03:00:00Z,0.573,C11,11,4,ACRU,FALSE,13.64,F2
Control,2026-06-07T03:00:00Z,0.475,C16,11,5,FAGR,FALSE,13.64,E4
Control,2026-06-07T03:00:00Z,0.43,C18,11,6,FAGR,TRUE,13.64,G1
Control,2026-06-07T03:15:00Z,0.749,C7,11,1,ACRU,FALSE,13.64,B3
Control,2026-06-07T03:15:00Z,NA,C19,11,2,ACRU,FALSE,13.64,A1
Control,2026-06-07T03:15:00Z,1.052,C10,11,3,ACRU,FALSE,13.64,D4
Control,2026-06-07T03:15:00Z,0.573,C11,11,4,ACRU,FALSE,13.64,F2
Control,2026-06-07T03:15:00Z,0.475,C16,11,5,FAGR,FALSE,13.64,E4
Control,2026-06-07T03:15:00Z,0.43,C18,11,6,FAGR,TRUE,13.64,G1
Control,2026-06-07T03:30:00Z,0.75,C7,11,1,ACRU,FALSE,13.64,B3
Control,2026-06-07T03:30:00Z,NA,C19,11,2,ACRU,FALSE,13.64,A1
Control,2026-06-07T03:30:00Z,1.051,C10,11,3,ACRU,FALSE,13.64,D4
Control,2026-06-07T03:30:00Z,0.574,C11,11,4,ACRU,FALSE,13.64,F2
Control,2026-06-07T03:30:00Z,0.476,C16,11,5,FAGR,FALSE,13.64,E4
Control,2026-06-07T03:30:00Z,0.431,C18,11,6,FAGR,TRUE,13.64,G1
Control,2026-06-07T03:45:00Z,0.75,C7,11,1,ACRU,FALSE,13.64,B3
Control,2026-06-07T03:45:00Z,NA,C19,11,2,ACRU,FALSE,13.64,A1
Control,2026-06-07T03:45:00Z,1.053,C10,11,3,ACRU,FALSE,13.64,D4
Control,2026-06-07T03:45:00Z,0.574,C11,11,4,ACRU,FALSE,13.64,F2
Control,2026-06-07T03:45:00Z,0.476,C16,11,5,FAGR,FALSE,13.64,E4
Control,2026-06-07T03:45:00Z,0.431,C18,11,6,FAGR,TRUE,13.64,G1
Control,2026-06-07T04:00:00Z,0.751,C7,11,1,ACRU,FALSE,13.64,B3
Control,2026-06-07T04:00:00Z,NA,C19,11,2,ACRU,FALSE,13.64,A1
Control,2026-06-07T04:00:00Z,1.053,C10,11,3,ACRU,FALSE,13.64,D4
Control,2026-06-07T04:00:00Z,0.575,C11,11,4,ACRU,FALSE,13.64,F2
Control,2026-06-07T04:00:00Z,0.476,C16,11,5,FAGR,FALSE,13.64,E4
Control,2026-06-07T04:00:00Z,0.431,C18,11,6,FAGR,TRUE,13.64,G1
Control,2026-06-07T04:15:00Z,0.751,C7,11,1,ACRU,FALSE,13.65,B3
Control,2026-06-07T04:15:00Z,NA,C19,11,2,ACRU,FALSE,13.65,A1
Control,2026-06-07T04:15:00Z,1.051,C10,11,3,ACRU,FALSE,13.65,D4
Control,2026-06-07T04:15:00Z,0.575,C11,11,4,ACRU,FALSE,13.65,F2
Control,2026-06-07T04:15:00Z,0.476,C16,11,5,FAGR,FALSE,13.65,E4
Control,2026-06-07T04:15:00Z,0.432,C18,11,6,FAGR,TRUE,13.65,G1
Control,2026-06-07T04:30:00Z,0.751,C7,11,1,ACRU,FALSE,13.64,B3
Control,2026-06-07T04:30:00Z,NA,C19,11,2,ACRU,FALSE,13.64,A1
Control,2026-06-07T04:30:00Z,1.05,C10,11,3,ACRU,FALSE,13.64,D4
Control,2026-06-07T04:30:00Z,0.575,C11,11,4,ACRU,FALSE,13.64,F2
Control,2026-06-07T04:30:00Z,0.476,C16,11,5,FAGR,FALSE,13.64,E4
Control,2026-06-07T04:30:00Z,0.432,C18,11,6,FAGR,TRUE,13.64,G1
Control,2026-06-07T04:45:00Z,0.752,C7,11,1,ACRU,FALSE,13.64,B3
Control,2026-06-07T04:45:00Z,NA,C19,11,2,ACRU,FALSE,13.64,A1
Control,2026-06-07T04:45:00Z,1.049,C10,11,3,ACRU,FALSE,13.64,D4
Control,2026-06-07T04:45:00Z,0.575,C11,11,4,ACRU,FALSE,13.64,F2
Control,2026-06-07T04:45:00Z,0.476,C16,11,5,FAGR,FALSE,13.64,E4
Control,2026-06-07T04:45:00Z,0.432,C18,11,6,FAGR,TRUE,13.64,G1
